,location,timestamp,event,count
2034,MP 01: Naamsestraat 35  Maxim,2022-03-12 00:51,Human voice - Shouting,1
2035,MP 01: Naamsestraat 35  Maxim,2022-03-12 01:20,Transport road - Passenger car,1
2036,MP 01: Naamsestraat 35  Maxim,2022-03-12 01:23,Human voice - Shouting,1
2037,MP 01: Naamsestraat 35  Maxim,2022-03-12 01:41,Human voice - Shouting,1
2038,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:00,Human voice - Shouting,1
2039,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:03,Transport road - Passenger car,1
2040,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:12,Transport road - Passenger car,1
2041,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:24,Transport road - Passenger car,1
2042,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:42,Transport road - Passenger car,1
2043,MP 01: Naamsestraat 35  Maxim,2022-03-12 02:47,Transport road - Passenger car,1
2044,MP 01: Naamsestraat 35  Maxim,2022-03-12 03:07,Human voice - Shouting,1
2045,MP 01: Naamsestraat 35  Maxim,2022-03-12 03:07,Unsupported,1
2046,MP 01: Naamsestraat 35  Maxim,2022-03-12 03:37,Transport road - Passenger car,1
2047,MP 01: Naamsestraat 35  Maxim,2022-03-12 04:16,Transport road - Passenger car,1
2048,MP 01: Naamsestraat 35  Maxim,2022-03-12 04:27,Unsupported,1
2049,MP 01: Naamsestraat 35  Maxim,2022-03-12 04:29,Transport road - Passenger car,1
2050,MP 01: Naamsestraat 35  Maxim,2022-03-12 04:30,Transport road - Passenger car,1
2051,MP 01: Naamsestraat 35  Maxim,2022-03-12 05:07,Transport road - Passenger car,1
2052,MP 01: Naamsestraat 35  Maxim,2022-03-12 05:19,Transport road - Passenger car,1
2053,MP 01: Naamsestraat 35  Maxim,2022-03-12 05:51,Transport road - Passenger car,1
2054,MP 01: Naamsestraat 35  Maxim,2022-03-12 06:15,Transport road - Passenger car,1
2055,MP 01: Naamsestraat 35  Maxim,2022-03-12 06:19,Transport road - Passenger car,1
2056,MP 01: Naamsestraat 35  Maxim,2022-03-12 06:25,Transport road - Passenger car,1
2057,MP 01: Naamsestraat 35  Maxim,2022-03-12 06:43,Transport road - Passenger car,1
2058,MP 01: Naamsestraat 35  Maxim,2022-03-12 06:45,Transport road - Passenger car,1
2059,MP 01: Naamsestraat 35  Maxim,2022-03-12 07:21,Unsupported,1
2060,MP 01: Naamsestraat 35  Maxim,2022-03-12 07:35,Transport road - Passenger car,1
2061,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:06,Transport road - Passenger car,1
2062,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:09,Unsupported,1
2063,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:10,Transport road - Passenger car,1
2064,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:19,Human voice - Singing,1
2065,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:31,Transport road - Passenger car,1
2066,MP 01: Naamsestraat 35  Maxim,2022-03-12 08:52,Transport road - Passenger car,1
2067,MP 01: Naamsestraat 35  Maxim,2022-03-12 09:31,Human voice - Singing,1
2068,MP 01: Naamsestraat 35  Maxim,2022-03-12 09:34,Transport road - Passenger car,1
2069,MP 01: Naamsestraat 35  Maxim,2022-03-12 09:46,Unsupported,1
2070,MP 01: Naamsestraat 35  Maxim,2022-03-12 09:53,Transport road - Passenger car,1
2071,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:17,Transport road - Passenger car,1
2072,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:19,Transport road - Passenger car,1
2073,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:44,Human voice - Singing,1
2074,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:46,Transport road - Passenger car,1
2075,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:50,Transport road - Passenger car,1
2076,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:58,Transport road - Passenger car,1
2077,MP 01: Naamsestraat 35  Maxim,2022-03-12 10:59,Transport road - Passenger car,1
2078,MP 01: Naamsestraat 35  Maxim,2022-03-12 11:25,Transport road - Passenger car,1
2079,MP 01: Naamsestraat 35  Maxim,2022-03-12 12:10,Unsupported,1
2080,MP 01: Naamsestraat 35  Maxim,2022-03-12 12:29,Transport road - Passenger car,1
2081,MP 01: Naamsestraat 35  Maxim,2022-03-12 12:59,Transport road - Passenger car,1
2082,MP 01: Naamsestraat 35  Maxim,2022-03-12 13:00,Transport road - Passenger car,1
2083,MP 01: Naamsestraat 35  Maxim,2022-03-12 13:12,Transport road - Passenger car,1
2084,MP 01: Naamsestraat 35  Maxim,2022-03-12 13:41,Unsupported,1
2085,MP 01: Naamsestraat 35  Maxim,2022-03-12 13:51,Unsupported,1
2086,MP 01: Naamsestraat 35  Maxim,2022-03-12 14:01,Transport road - Passenger car,1
2087,MP 01: Naamsestraat 35  Maxim,2022-03-12 14:06,Transport road - Passenger car,1
2088,MP 01: Naamsestraat 35  Maxim,2022-03-12 14:12,Transport road - Passenger car,1
2089,MP 01: Naamsestraat 35  Maxim,2022-03-12 14:16,Transport road - Passenger car,1
2090,MP 01: Naamsestraat 35  Maxim,2022-03-12 16:11,Unsupported,1
2091,MP 01: Naamsestraat 35  Maxim,2022-03-12 16:18,Transport road - Passenger car,1
2092,MP 01: Naamsestraat 35  Maxim,2022-03-12 16:33,Transport road - Passenger car,1
2093,MP 01: Naamsestraat 35  Maxim,2022-03-12 16:47,Transport road - Passenger car,1
2094,MP 01: Naamsestraat 35  Maxim,2022-03-12 16:48,Transport road - Passenger car,1
2095,MP 01: Naamsestraat 35  Maxim,2022-03-12 17:58,Transport road - Passenger car,1
2096,MP 01: Naamsestraat 35  Maxim,2022-03-12 18:14,Transport road - Passenger car,2
2097,MP 01: Naamsestraat 35  Maxim,2022-03-12 18:28,Transport road - Passenger car,1
2098,MP 01: Naamsestraat 35  Maxim,2022-03-12 18:38,Transport road - Passenger car,1
2099,MP 01: Naamsestraat 35  Maxim,2022-03-12 18:48,Transport road - Passenger car,1
2100,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:03,Transport road - Passenger car,1
2101,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:11,Transport road - Passenger car,1
2102,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:13,Transport road - Passenger car,1
2103,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:19,Transport road - Passenger car,2
2104,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:22,Transport road - Passenger car,1
2105,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:35,Transport road - Passenger car,1
2106,MP 01: Naamsestraat 35  Maxim,2022-03-12 19:41,Transport road - Passenger car,1
2107,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:01,Transport road - Passenger car,1
2108,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:08,Transport road - Passenger car,1
2109,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:19,Transport road - Passenger car,1
2110,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:25,Transport road - Passenger car,1
2111,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:39,Transport road - Passenger car,1
2112,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:52,Transport road - Passenger car,1
2113,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:57,Transport road - Passenger car,1
2114,MP 01: Naamsestraat 35  Maxim,2022-03-12 20:59,Transport road - Passenger car,1
2115,MP 01: Naamsestraat 35  Maxim,2022-03-12 21:07,Transport road - Passenger car,1
2116,MP 01: Naamsestraat 35  Maxim,2022-03-12 21:42,Transport road - Passenger car,1
2117,MP 01: Naamsestraat 35  Maxim,2022-03-12 22:21,Transport road - Passenger car,1
2118,MP 01: Naamsestraat 35  Maxim,2022-03-12 22:39,Transport road - Passenger car,1
2119,MP 01: Naamsestraat 35  Maxim,2022-03-12 22:41,Unsupported,1
2120,MP 01: Naamsestraat 35  Maxim,2022-03-12 22:43,Transport road - Passenger car,1
2121,MP 01: Naamsestraat 35  Maxim,2022-03-12 22:52,Unsupported,1
2122,MP 01: Naamsestraat 35  Maxim,2022-03-12 23:08,Transport road - Passenger car,1
2123,MP 01: Naamsestraat 35  Maxim,2022-03-12 23:09,Transport road - Passenger car,1
2124,MP 01: Naamsestraat 35  Maxim,2022-04-04 06:56,Transport road - Passenger car,1
2125,MP 01: Naamsestraat 35  Maxim,2022-04-04 07:24,Unsupported,1
2126,MP 01: Naamsestraat 35  Maxim,2022-04-04 07:38,Unsupported,1
2127,MP 01: Naamsestraat 35  Maxim,2022-04-04 08:46,Unsupported,1
2128,MP 01: Naamsestraat 35  Maxim,2022-04-04 08:48,Unsupported,1
2129,MP 01: Naamsestraat 35  Maxim,2022-04-04 08:51,Human voice - Shouting,1
2130,MP 01: Naamsestraat 35  Maxim,2022-04-04 08:52,Human voice - Shouting,1
2131,MP 01: Naamsestraat 35  Maxim,2022-04-04 08:53,Human voice - Shouting,1
2132,MP 01: Naamsestraat 35  Maxim,2022-04-04 09:22,Transport road - Passenger car,1
2133,MP 01: Naamsestraat 35  Maxim,2022-04-04 10:04,Transport road - Passenger car,1
2134,MP 01: Naamsestraat 35  Maxim,2022-04-04 10:39,Transport road - Passenger car,1
2135,MP 01: Naamsestraat 35  Maxim,2022-04-04 11:06,Unsupported,1
2136,MP 01: Naamsestraat 35  Maxim,2022-04-04 12:28,Transport road - Passenger car,1
2137,MP 01: Naamsestraat 35  Maxim,2022-04-04 12:50,Unsupported,2
2138,MP 01: Naamsestraat 35  Maxim,2022-04-04 13:08,Transport road - Passenger car,1
2139,MP 01: Naamsestraat 35  Maxim,2022-04-04 13:41,Transport road - Passenger car,1
2140,MP 01: Naamsestraat 35  Maxim,2022-04-04 14:30,Transport road - Passenger car,1
2141,MP 01: Naamsestraat 35  Maxim,2022-04-04 14:45,Transport road - Passenger car,1
2142,MP 01: Naamsestraat 35  Maxim,2022-04-04 16:19,Unsupported,1
2143,MP 01: Naamsestraat 35  Maxim,2022-04-04 16:20,Unsupported,1
2144,MP 01: Naamsestraat 35  Maxim,2022-04-04 16:31,Transport road - Passenger car,1
2145,MP 01: Naamsestraat 35  Maxim,2022-04-04 17:02,Transport road - Passenger car,1
2146,MP 01: Naamsestraat 35  Maxim,2022-04-04 17:43,Transport road - Passenger car,1
2147,MP 01: Naamsestraat 35  Maxim,2022-04-04 20:57,Transport road - Passenger car,1
2148,MP 01: Naamsestraat 35  Maxim,2022-04-04 22:00,Transport road - Passenger car,1
2149,MP 01: Naamsestraat 35  Maxim,2022-04-04 23:11,Unsupported,1
2150,MP 01: Naamsestraat 35  Maxim,2022-04-04 23:56,Transport road - Passenger car,1
2151,MP 01: Naamsestraat 35  Maxim,2022-04-05 01:31,Unsupported,1
2152,MP 01: Naamsestraat 35  Maxim,2022-04-05 01:48,Unsupported,1
2153,MP 01: Naamsestraat 35  Maxim,2022-04-05 01:50,Unsupported,1
2154,MP 01: Naamsestraat 35  Maxim,2022-04-05 01:52,Unsupported,1
2155,MP 01: Naamsestraat 35  Maxim,2022-04-05 02:04,Unsupported,1
2156,MP 01: Naamsestraat 35  Maxim,2022-04-05 02:42,Unsupported,1
2157,MP 01: Naamsestraat 35  Maxim,2022-04-05 03:17,Unsupported,1
2158,MP 01: Naamsestraat 35  Maxim,2022-04-05 04:17,Unsupported,1
2159,MP 01: Naamsestraat 35  Maxim,2022-04-05 06:22,Transport road - Passenger car,1
2160,MP 01: Naamsestraat 35  Maxim,2022-04-05 06:53,Transport road - Passenger car,1
2161,MP 01: Naamsestraat 35  Maxim,2022-04-05 07:10,Transport road - Passenger car,1
2162,MP 01: Naamsestraat 35  Maxim,2022-04-05 07:11,Transport road - Passenger car,1
2163,MP 01: Naamsestraat 35  Maxim,2022-04-05 07:27,Transport road - Passenger car,1
2164,MP 01: Naamsestraat 35  Maxim,2022-04-05 07:49,Transport road - Passenger car,1
2165,MP 01: Naamsestraat 35  Maxim,2022-04-05 07:52,Transport road - Passenger car,1
2166,MP 01: Naamsestraat 35  Maxim,2022-04-05 08:00,Transport road - Passenger car,1
2167,MP 01: Naamsestraat 35  Maxim,2022-04-05 09:00,Human voice - Singing,1
2168,MP 01: Naamsestraat 35  Maxim,2022-04-05 09:01,Unsupported,2
2169,MP 01: Naamsestraat 35  Maxim,2022-04-05 09:45,Transport road - Passenger car,1
2170,MP 01: Naamsestraat 35  Maxim,2022-04-05 09:46,Transport road - Passenger car,1
2171,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:04,Transport road - Passenger car,1
2172,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:12,Unsupported,1
2173,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:13,Unsupported,1
2174,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:18,Transport road - Passenger car,1
2175,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:21,Human voice - Shouting,1
2176,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:21,Unsupported,1
2177,MP 01: Naamsestraat 35  Maxim,2022-04-05 10:22,Unsupported,1
2178,MP 01: Naamsestraat 35  Maxim,2022-04-05 11:06,Transport road - Passenger car,1
2179,MP 01: Naamsestraat 35  Maxim,2022-04-05 11:14,Transport road - Passenger car,1
2180,MP 01: Naamsestraat 35  Maxim,2022-04-05 12:34,Transport road - Passenger car,1
2181,MP 01: Naamsestraat 35  Maxim,2022-04-05 14:52,Transport road - Passenger car,1
2182,MP 01: Naamsestraat 35  Maxim,2022-04-05 15:09,Unsupported,1
2183,MP 01: Naamsestraat 35  Maxim,2022-04-05 15:12,Unsupported,1
2184,MP 01: Naamsestraat 35  Maxim,2022-04-05 15:14,Unsupported,1
2185,MP 01: Naamsestraat 35  Maxim,2022-04-05 15:15,Unsupported,1
2186,MP 01: Naamsestraat 35  Maxim,2022-04-05 15:19,Unsupported,1
2187,MP 01: Naamsestraat 35  Maxim,2022-04-05 17:38,Transport road - Passenger car,1
2188,MP 01: Naamsestraat 35  Maxim,2022-04-05 19:24,Transport road - Passenger car,1
2189,MP 01: Naamsestraat 35  Maxim,2022-04-05 21:14,Unsupported,1
2190,MP 01: Naamsestraat 35  Maxim,2022-04-05 22:49,Unsupported,1
2191,MP 01: Naamsestraat 35  Maxim,2022-04-05 23:52,Unsupported,1
2192,MP 01: Naamsestraat 35  Maxim,2022-04-06 00:17,Transport road - Passenger car,1
2193,MP 01: Naamsestraat 35  Maxim,2022-04-06 00:29,Transport road - Passenger car,1
2194,MP 01: Naamsestraat 35  Maxim,2022-04-06 00:43,Transport road - Passenger car,1
2195,MP 01: Naamsestraat 35  Maxim,2022-04-06 01:11,Transport road - Passenger car,2
2196,MP 01: Naamsestraat 35  Maxim,2022-04-06 01:36,Unsupported,1
2197,MP 01: Naamsestraat 35  Maxim,2022-04-06 01:41,Human voice - Shouting,1
2198,MP 01: Naamsestraat 35  Maxim,2022-04-06 01:41,Unsupported,1
2199,MP 01: Naamsestraat 35  Maxim,2022-04-06 02:28,Unsupported,1
2200,MP 01: Naamsestraat 35  Maxim,2022-04-06 03:19,Unsupported,1
2201,MP 01: Naamsestraat 35  Maxim,2022-04-06 03:40,Unsupported,1
2202,MP 01: Naamsestraat 35  Maxim,2022-04-06 03:41,Human voice - Shouting,1
2203,MP 01: Naamsestraat 35  Maxim,2022-04-06 03:50,Human voice - Shouting,1
2204,MP 01: Naamsestraat 35  Maxim,2022-04-06 03:58,Transport road - Passenger car,1
2205,MP 01: Naamsestraat 35  Maxim,2022-04-06 04:37,Transport road - Passenger car,1
2206,MP 01: Naamsestraat 35  Maxim,2022-04-06 04:38,Unsupported,1
2207,MP 01: Naamsestraat 35  Maxim,2022-04-06 04:56,Unsupported,1
2208,MP 01: Naamsestraat 35  Maxim,2022-04-06 05:26,Transport road - Passenger car,1
2209,MP 01: Naamsestraat 35  Maxim,2022-04-06 05:36,Unsupported,1
2210,MP 01: Naamsestraat 35  Maxim,2022-04-06 05:52,Transport road - Passenger car,1
2211,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:03,Unsupported,1
2212,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:07,Transport road - Passenger car,1
2213,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:14,Unsupported,1
2214,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:25,Unsupported,1
2215,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:52,Transport road - Passenger car,1
2216,MP 01: Naamsestraat 35  Maxim,2022-04-06 06:59,Transport road - Passenger car,1
2217,MP 01: Naamsestraat 35  Maxim,2022-04-06 07:12,Transport road - Passenger car,1
2218,MP 01: Naamsestraat 35  Maxim,2022-04-06 07:38,Transport road - Passenger car,1
2219,MP 01: Naamsestraat 35  Maxim,2022-04-06 07:45,Human voice - Singing,1
2220,MP 01: Naamsestraat 35  Maxim,2022-04-06 08:01,Unsupported,2
2221,MP 01: Naamsestraat 35  Maxim,2022-04-06 08:02,Unsupported,1
2222,MP 01: Naamsestraat 35  Maxim,2022-04-06 08:29,Transport road - Passenger car,1
2223,MP 01: Naamsestraat 35  Maxim,2022-04-06 08:57,Transport road - Passenger car,1
2224,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:07,Transport road - Passenger car,1
2225,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:19,Unsupported,1
2226,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:23,Transport road - Passenger car,1
2227,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:31,Transport road - Passenger car,1
2228,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:38,Transport road - Passenger car,1
2229,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:41,Transport road - Passenger car,1
2230,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:43,Transport road - Passenger car,1
2231,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:49,Transport road - Passenger car,1
2232,MP 01: Naamsestraat 35  Maxim,2022-04-06 09:57,Transport road - Passenger car,1
2233,MP 01: Naamsestraat 35  Maxim,2022-04-06 10:52,Transport road - Passenger car,1
2234,MP 01: Naamsestraat 35  Maxim,2022-04-06 10:58,Transport road - Passenger car,1
2235,MP 01: Naamsestraat 35  Maxim,2022-04-06 11:06,Transport road - Passenger car,1
2236,MP 01: Naamsestraat 35  Maxim,2022-04-06 11:27,Transport road - Passenger car,1
2237,MP 01: Naamsestraat 35  Maxim,2022-04-06 12:25,Transport road - Passenger car,1
2238,MP 01: Naamsestraat 35  Maxim,2022-04-06 12:29,Transport road - Passenger car,1
2239,MP 01: Naamsestraat 35  Maxim,2022-04-06 13:06,Transport road - Passenger car,1
2240,MP 01: Naamsestraat 35  Maxim,2022-04-06 13:45,Transport road - Passenger car,1
2241,MP 01: Naamsestraat 35  Maxim,2022-04-06 14:18,Transport road - Passenger car,1
2242,MP 01: Naamsestraat 35  Maxim,2022-04-06 14:28,Transport road - Passenger car,1
2243,MP 01: Naamsestraat 35  Maxim,2022-04-06 14:32,Transport road - Passenger car,1
2244,MP 01: Naamsestraat 35  Maxim,2022-04-06 14:41,Transport road - Passenger car,1
2245,MP 01: Naamsestraat 35  Maxim,2022-04-06 14:59,Transport road - Passenger car,1
2246,MP 01: Naamsestraat 35  Maxim,2022-04-06 15:13,Nature elements - Wind,1
2247,MP 01: Naamsestraat 35  Maxim,2022-04-06 15:15,Unsupported,1
2248,MP 01: Naamsestraat 35  Maxim,2022-04-06 15:21,Transport road - Passenger car,1
2249,MP 01: Naamsestraat 35  Maxim,2022-04-06 15:48,Transport road - Passenger car,1
2250,MP 01: Naamsestraat 35  Maxim,2022-04-06 15:54,Transport road - Passenger car,1
2251,MP 01: Naamsestraat 35  Maxim,2022-04-06 16:16,Transport road - Passenger car,1
2252,MP 01: Naamsestraat 35  Maxim,2022-04-06 16:18,Transport road - Passenger car,1
2253,MP 01: Naamsestraat 35  Maxim,2022-04-06 16:42,Transport road - Passenger car,1
2254,MP 01: Naamsestraat 35  Maxim,2022-04-06 16:56,Transport road - Passenger car,1
2255,MP 01: Naamsestraat 35  Maxim,2022-04-06 17:04,Transport road - Passenger car,1
2256,MP 01: Naamsestraat 35  Maxim,2022-04-06 17:27,Transport road - Passenger car,1
2257,MP 01: Naamsestraat 35  Maxim,2022-04-06 17:37,Transport road - Passenger car,1
2258,MP 01: Naamsestraat 35  Maxim,2022-04-06 17:42,Transport road - Passenger car,1
2259,MP 01: Naamsestraat 35  Maxim,2022-04-06 17:59,Transport road - Passenger car,1
2260,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:05,Transport road - Passenger car,1
2261,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:13,Transport road - Passenger car,1
2262,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:20,Transport road - Passenger car,1
2263,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:34,Transport road - Passenger car,1
2264,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:45,Transport road - Passenger car,1
2265,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:50,Transport road - Passenger car,1
2266,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:51,Transport road - Passenger car,1
2267,MP 01: Naamsestraat 35  Maxim,2022-04-06 18:59,Unsupported,1
2268,MP 01: Naamsestraat 35  Maxim,2022-04-06 19:00,Transport road - Passenger car,1
2269,MP 01: Naamsestraat 35  Maxim,2022-04-06 19:14,Transport road - Passenger car,1
2270,MP 01: Naamsestraat 35  Maxim,2022-04-06 19:19,Transport road - Passenger car,1
2271,MP 01: Naamsestraat 35  Maxim,2022-04-06 19:19,Unsupported,1
2272,MP 01: Naamsestraat 35  Maxim,2022-04-06 19:24,Transport road - Passenger car,1
2273,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:19,Transport road - Passenger car,1
2274,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:28,Unsupported,1
2275,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:29,Unsupported,1
2276,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:45,Transport road - Passenger car,1
2277,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:51,Transport road - Passenger car,1
2278,MP 01: Naamsestraat 35  Maxim,2022-04-06 20:53,Unsupported,1
2279,MP 01: Naamsestraat 35  Maxim,2022-04-06 21:43,Transport road - Passenger car,1
2280,MP 01: Naamsestraat 35  Maxim,2022-04-06 21:45,Transport road - Passenger car,1
2281,MP 01: Naamsestraat 35  Maxim,2022-04-06 21:49,Unsupported,1
2282,MP 01: Naamsestraat 35  Maxim,2022-04-06 21:55,Transport road - Passenger car,1
2283,MP 01: Naamsestraat 35  Maxim,2022-04-06 22:18,Transport road - Passenger car,1
2284,MP 01: Naamsestraat 35  Maxim,2022-04-06 22:51,Transport road - Passenger car,1
2285,MP 01: Naamsestraat 35  Maxim,2022-04-06 22:55,Transport road - Passenger car,1
2286,MP 01: Naamsestraat 35  Maxim,2022-04-06 23:29,Transport road - Passenger car,1
2287,MP 01: Naamsestraat 35  Maxim,2022-04-06 23:32,Transport road - Passenger car,1
2288,MP 01: Naamsestraat 35  Maxim,2022-04-06 23:45,Transport road - Passenger car,1
2289,MP 01: Naamsestraat 35  Maxim,2022-04-06 23:58,Transport road - Passenger car,1
2290,MP 01: Naamsestraat 35  Maxim,2022-04-06 23:59,Transport road - Passenger car,1
2291,MP 01: Naamsestraat 35  Maxim,2022-04-07 00:05,Transport road - Passenger car,1
2292,MP 01: Naamsestraat 35  Maxim,2022-04-07 00:25,Transport road - Passenger car,1
2293,MP 01: Naamsestraat 35  Maxim,2022-04-07 00:53,Transport road - Passenger car,1
